,Title,Location,Price,Link,Company,date,Meta Data
72,HIRING NOW! COMPANY FLATBED DRIVERS GET 30% PER EACH LOAD! APPLY NOW!,"                       Knoxville, TN                   ",$0,https://knoxville.craigslist.org/trp/d/knoxville-hiring-now-company-flatbed/7712645234.html,":""Rafa Trans Inc"",""@type"":""Organization""",2024-01-30 09:31,"""@context"":""http://schema.org"",""title"":""Company drivers 30% per each load"",""hiringOrganization"":""name"":""Rafa Trans Inc"",""@type"":""Organization""},""@type"":""JobPosting"",""description"":""Safety Professionalism Quality<br>\nEXCELLENCE IN MOTION.<br>\nOpportunities don’t happen, You create them!<br>\nYOU CALL IT, WE HAUL IT!<br>\n<br>\n<br>\n<br>\nCALL US AT: 630-225-8231 ext. 609 OR APPLY ON THE LINK BELOW:<br>\n<br>\nhttps://intelliapp.driverapponline.com/c/rafatrans?uri_b=ia_rafatrans_1501777078<br>\n<br>\n<br>\n<br>\n<br>\nWE OFFER:<br>\n<br>\n<br>\n💰    Sign on Bonus - $3000\t<br>\n\t30% per each load!<br>\n\tLayover, detention, breakdown – paid.<br>\n\tEmpty miles paid<br>\n\t2500-3000 miles weekly<br>\n\tNon-forced dispatch<br>\n\tAssigned dispatchers<br>\n\tSafety bonuses<br>\n\tClean inspection and Referral bonuses<br>\n\t24/7 Support Team<br>\n\tFuel company cards<br>\n\tLong hauls to FL, TX, CA, WA, and OR<br>\n\tHome time: minimum of two weeks on the road – with three days off<br>\n\tDirect deposit every week<br>\n<br>\n<br>\n<br>\n IF YOU MEET THE FOLLOWING QUALIFICATIONS, WE WANT TO HEAR FROM  YOU: <br>\n<br>\n<br>\n\tMust be 23 years or older<br>\n\tCDL Class A license <br>\n\tVerifiable 2 years of recent OTR experience <br>\n\tClean MVR &amp; PSP records in a period of 3 years<br>\n\tClean criminal background<br>\n\tNo DUI/DWI  in period of 5 years<br>\n<br>\n<br>\n<br>\nAPPLY ONLINE NOW:<br>\n<br>\nhttps://intelliapp.driverapponline.com/c/rafatrans?uri_b=ia_rafatrans_999123536<br>\n<br>\n CALL FOR MORE INFO AT: 630-225-8231 EXT. 609<br>\n<br>\n<br>\nABOUT US<br>\n<br>\nRafa Trans Inc is a family-oriented and a mid-size growing company with one of the best program in the industry!<br>\nWe are based in Chicago IL.<br>\nRafa Trans Inc was born in 2013 with originally three trucks only!<br>\nSince 2013 we have grown to 80 tractors and 90 trailers as a result of meeting the needs of our customers and providing competitive rates.<br>\nRafa Trans Inc has a team of professionals.<br>\nOur employees and trucks comply with the safety standards.<br>\n<br>\n<br>\n <br>\n<br>\n"",""datePosted"":""2024-01-30T14:31:55+0000"",""employmentType"":""FULL_TIME"",""validThrough"":""2024-02-29"",""jobLocation"":""@type"":""Place"",""geo"":""latitude"":""36.050100"",""@type"":""GeoCoordinates"",""longitude"":""-83.922600""},""address"":""addressCountry"":""US"",""@type"":""PostalAddress"",""addressRegion"":""TN"",""addressLocality"":""Knoxville"",""streetAddress"":"""",""postalCode"":""37918""}}}"
73,Hazmat OTR,                       KNOXVILLE                   ,$0,https://saltlakecity.craigslist.org/trp/d/knoxville-hazmat-otr/7712640562.html,":""A J Metler / Specialty Transport""",2024-01-30 07:15,"""datePosted"":""2024-01-30T14:15:25+0000"",""employmentType"":""FULL_TIME"",""@type"":""JobPosting"",""description"":""Specialty Transport / A.J. Metler<br>\n<br>\nEast Tennessee Trucking Company has great freight lanes with long miles and planned home time.<br>\nRuns go from East Tennessee and Western Kentucky to Andrews Texas, New Mexico, Nevada and Utah and More.<br>\n<br>\n<br>\nWe Require:<br>\n<br>\nClass A CDL<br>\nMust have Hazmat Endorsement<br>\nGood Safety Record<br>\nHave experience with multiple types of trailers.<br>\nWe have Flat Beds (No Tarping Required), Conestogas, Containers, and Drive Vans.<br>\n<br>\nWe have a new pay package with layover and detention.<br>\nExcellent Benefits<br>\n$500.00 Orientation pay<br>\n$5000.00 Sign On Bonus<br>\nStarting pay is .62/Mile<br>\nMonthly mileage bonuses available.<br>\n<br>\nCall 865-347-6952 to speak with recruiter. <br>\n<br>\nApply on line with link below.<br>\nhttps://intelliapp.driverapponline.com/c/specialty?r=Website&amp;uri_b=ia_specialty_424288075\n"",""jobLocation"":""address"":""addressCountry"":""US"",""streetAddress"":""2530 Mitchell St"",""addressRegion"":""TN"",""postalCode"":""37917"",""addressLocality"":""Knoxville"",""@type"":""PostalAddress""},""geo"":""@type"":""GeoCoordinates"",""latitude"":""35.998000"",""longitude"":""-83.915200""},""@type"":""Place""},""validThrough"":""2024-02-29"",""title"":""OTR Hazmat Driver"",""hiringOrganization"":""@type"":""Organization"",""name"":""A J Metler / Specialty Transport""},""@context"":""http://schema.org""}"
74,Hazmat OTR,                       KNOXVILLE                   ,$0,https://tricities.craigslist.org/trp/d/knoxville-hazmat-otr/7712638897.html,":""A J Metler / Specialty Transport""",2024-01-30 09:09,"""title"":""OTR Hazmat Driver"",""jobLocation"":""geo"":""@type"":""GeoCoordinates"",""latitude"":""35.992819"",""longitude"":""-83.902956""},""@type"":""Place"",""address"":""addressRegion"":""TN"",""streetAddress"":""2530 Mitchell St"",""addressLocality"":""Knoxville"",""addressCountry"":""US"",""postalCode"":""37917"",""@type"":""PostalAddress""}},""@type"":""JobPosting"",""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-30T14:09:23+0000"",""validThrough"":""2024-02-29"",""description"":""Specialty Transport / A.J. Metler<br>\n<br>\nEast Tennessee Trucking Company has great freight lanes with long miles and planned home time.<br>\nRuns go from East Tennessee and Western Kentucky to Andrews Texas, New Mexico, Nevada and Utah and More.<br>\n<br>\n<br>\nWe Require:<br>\n<br>\nClass A CDL<br>\nMust have Hazmat Endorsement<br>\nGood Safety Record<br>\nHave experience with multiple types of trailers.<br>\nWe have Flat Beds (No Tarping Required), Conestogas, Containers, and Drive Vans.<br>\n<br>\nWe have a new pay package with layover and detention.<br>\nExcellent Benefits<br>\n$500.00 Orientation pay<br>\n$5000.00 Sign On Bonus<br>\nStarting pay is .62/Mile<br>\nMonthly mileage bonuses available.<br>\n<br>\nCall 865-347-6952 to speak with recruiter. <br>\n<br>\nApply on line with link below.<br>\nhttps://intelliapp.driverapponline.com/c/specialty?r=Website&amp;uri_b=ia_specialty_424288075\n"",""hiringOrganization"":""@type"":""Organization"",""name"":""A J Metler / Specialty Transport""},""@context"":""http://schema.org""}"
75,CDL-A Driver - Great Home Time - Earn 60-62 CPM - 100% No Touch Freight,"                       Nashville, TN                   ",$0,https://nashville.craigslist.org/trp/d/nashville-cdl-driver-great-home-time/7712636228.html,":""Riverside Transport""",2024-01-30 08:00,"""datePosted"":""2024-01-30T14:00:09+0000"",""validThrough"":""2024-02-29"",""@context"":""http://schema.org"",""description"":""\n            <div><br><p><font size=\""5\""><span><strong>Riverside Transport is Hiring OTR CDL-A Company &amp; Lease Purchase Drivers</strong></span></font></p><h3><font size=\""4\""><span>Consistent Home Time - Earn $0.60-$0.62 CPM - No-Touch Freight</span></font></h3><h3><font size=\""4\""><span>Lease Purchase Program Available </span></font></h3><h3><font size=\""3\""><span>Pay &amp; Details:</span></font></h3><ul><li><font size=\""3\""><span>Earn $0.60-$0.62 CPM based on experience and location</span></font></li><li><font size=\""3\""><span>Consistent home time - varies by location</span></font></li><li><font size=\""3\""><span>100% No-touch, dry van freight</span></font></li><li><font size=\""3\""><span>50/50 Drop and hook to live unload ratio</span></font></li><li><font size=\""3\""><span>2022-2024 Equipment</span></font></li></ul><h3><font size=\""3\""><span>Company Benefits &amp; Advantages:</span></font></h3><ul><li><font size=\""3\""><span>Medical, dental, vision, and life insurance</span></font></li><li><font size=\""3\""><span>401k</span></font></li><li><font size=\""3\""><span>Paid holidays and paid time off for W-2 company drivers</span></font></li><li><font size=\""3\""><span>Short and long-term disability</span></font></li><li><font size=\""3\""><span>Pet and passenger policy</span></font></li><li><font size=\""3\""><span>$500 orientation pay</span></font></li><li><font size=\""3\""><span>Detention, layover, breakdown, and stop-pay options are available</span></font></li><li><font size=\""3\""><span>Veterans bonus available with a valid DD214</span></font></li></ul><h3><font size=\""3\""><span>Lease Purchase Program:</span></font></h3><ul><li><font size=\""3\""><span>$1.22/mile + 100% FSC for ALL MILES - rate includes safety and on-time bonuses</span></font></li><li><font size=\""3\""><span>Average $1,400-$1,700/week</span></font></li><li><font size=\""3\""><span>$5,000 sign-on bonus - $3,800 paid over 12 weeks, then $600 at 6 months and $600 at 1 year</span></font></li></ul><h3><font size=\""4\""><span>Interested in a Job with Riverside Transport?</span></font></h3><p><font size=\""4\""><span>Apply Here: </span></font><a href=\""https://app.rocketpost.io/post/hSbQx65b7f98f7714fdW4xs/HmvkZ5PoV7\"" rel=\""nofollow\""><font size=\""4\""><span>https://cdljobnow.com/jobs/7577/riverside-transport-otr-cdl-a-driver?cc=40120Ec9a</span></font></a></p></div>\n <img src=\""https://app.rocketpost.io/post/hSbQx65b7f98f7714fdW4xs.png\"">\n"",""title"":""CDL-A Driver - Great Home Time - Earn 60-62 CPM - 100% No Touch Freight"",""@type"":""JobPosting"",""jobLocation"":""address"":""addressRegion"":""TN"",""postalCode"":""37219"",""addressCountry"":""US"",""streetAddress"":"""",""@type"":""PostalAddress"",""addressLocality"":""Nashville""},""@type"":""Place"",""geo"":""longitude"":""-86.783700"",""latitude"":""36.167800"",""@type"":""GeoCoordinates""}},""employmentType"":""FULL_TIME"",""hiringOrganization"":""@type"":""Organization"",""name"":""Riverside Transport""}}"
76,CDL OTR Driver,"                       St. Paul / Minneapolis, Western WI                   ",$0,https://minneapolis.craigslist.org/ram/trp/d/saint-paul-cdl-otr-driver/7712635690.html,":""On Demand Logistics""",2024-01-30 07:57,"""@type"":""JobPosting"",""hiringOrganization"":""@type"":""Organization"",""name"":""On Demand Logistics""},""jobLocation"":""@type"":""Place"",""address"":""addressLocality"":""Saint Paul"",""@type"":""PostalAddress"",""streetAddress"":"""",""addressCountry"":""US"",""postalCode"":""55109"",""addressRegion"":""MN""},""geo"":""longitude"":""-93.029700"",""@type"":""GeoCoordinates"",""latitude"":""45.013200""}},""employmentType"":""FULL_TIME"",""validThrough"":""2024-02-29"",""datePosted"":""2024-01-30T13:57:40+0000"",""@context"":""http://schema.org"",""title"":""CDL OTR Driver"",""description"":""Where do you like to run?  Run the miles you want<br>\nTexas, Midwest, Southeast, and East (if you want)<br>\n1-2 yrs OTR experience - refrigerated a plus<br>\n$2K sign on bonus<br>\nPaid weekly<br>\nEasily make $2K+ weekly<br>\nClean MVR with verifiable \""consistent\"" work history<br>\nCurrent DOT medical card and be able to pass a DOT drug screen<br>\nPaid benefits - health, dental, and vision<br>\nExcellent, well-maintained equipment - 2020 to 2024<br>\nAPU's, refrig, Sirius radio &amp; TV<br>\nPhone or text Chris @ 612-860-5570\n""}"
77,Hazmat OTR,                       KNOXVILLE                   ,$0,https://westky.craigslist.org/trp/d/knoxville-hazmat-otr/7712632938.html,":""Specialty Transport / A.J. Metler""",2024-01-30 07:45,"""@type"":""JobPosting"",""description"":""Specialty Transport / A.J. Metler<br>\n<br>\nEast Tennessee Trucking Company has great freight lanes with long miles and planned home time.<br>\nRuns go from East Tennessee and Western Kentucky to Andrews Texas, New Mexico, Nevada and Utah and More.<br>\n<br>\nWe Require:<br>\n<br>\nClass A CDL<br>\nMust have Hazmat Endorsement<br>\nGood Safety Record<br>\nHave experience with multiple types of trailers.<br>\nWe have Flat Beds (No Tarping Required), Conestogas, Containers, and Drive Vans.<br>\n<br>\nWe have a new pay package with layover and detention.<br>\nExcellent Benefits<br>\n$500.00 Orientation pay<br>\n$5000.00 Sign On Bonus<br>\nStarting pay is .62/Mile<br>\nMonthly mileage bonuses available.<br>\n<br>\nCall 865-347-6952 to speak with recruiter.<br>\n<br>\nApply on line with link below.<br>\nhttps://intelliapp.driverapponline.com/c/specialty?r=Website&amp;uri_b=ia_specialty_424288075<br>\n"",""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-30T13:45:09+0000"",""jobLocation"":""geo"":""@type"":""GeoCoordinates"",""longitude"":""-83.915200"",""latitude"":""35.998000""},""address"":""streetAddress"":""2530 Mitchell St"",""addressLocality"":""Knoxville"",""@type"":""PostalAddress"",""postalCode"":""37917"",""addressRegion"":""TN"",""addressCountry"":""US""},""@type"":""Place""},""title"":""OTR Hazmat Driver"",""hiringOrganization"":""@type"":""Organization"",""name"":""Specialty Transport / A.J. Metler""},""validThrough"":""2024-02-29"",""@context"":""http://schema.org""}"
78,OTR Hazmat,                       KNOXVILLE                   ,$0,https://knoxville.craigslist.org/trp/d/knoxville-otr-hazmat/7712632857.html,":""Pemberton Truck Lines, Inc."",""@type"":""Organization""",2024-01-30 08:44,"""validThrough"":""2024-02-29"",""title"":""OTR Hazmat Driver"",""employmentType"":""FULL_TIME"",""description"":""Specialty Transport / A.J. Metler<br>\n<br>\nEast Tennessee Trucking Company has great freight lanes with long miles and planned home time.<br>\nRuns go from East Tennessee and Western Kentucky to Andrews Texas, New Mexico, Nevada and Utah and More.<br>\n<br>\n<br>\nWe Require:<br>\n<br>\nClass A CDL<br>\nMust have Hazmat Endorsement<br>\nGood Safety Record<br>\nHave experience with multiple types of trailers.<br>\nWe have Flat Beds (No Tarping Required), Conestogas, Containers, and Drive Vans.<br>\n<br>\nWe have a new pay package with layover and detention.<br>\nExcellent Benefits<br>\n$500.00 Orientation pay<br>\n$5000.00 Sign On Bonus<br>\nStarting pay is .62/Mile<br>\nMonthly mileage bonuses available.<br>\n<br>\nCall 865-347-6952 to speak with recruiter. <br>\n<br>\nApply on line with link below.<br>\nhttps://intelliapp.driverapponline.com/c/specialty?r=Website&amp;uri_b=ia_specialty_424288075<br>\n"",""jobLocation"":""geo"":""latitude"":""35.992819"",""@type"":""GeoCoordinates"",""longitude"":""-83.902956""},""@type"":""Place"",""address"":""addressRegion"":""TN"",""addressCountry"":""US"",""@type"":""PostalAddress"",""streetAddress"":""2530 Mitchell St"",""addressLocality"":""Knoxville"",""postalCode"":""37917""}},""hiringOrganization"":""name"":""Pemberton Truck Lines, Inc."",""@type"":""Organization""},""@context"":""http://schema.org"",""datePosted"":""2024-01-30T13:44:48+0000"",""@type"":""JobPosting""}"
79,Team CDL A Drivers OTR,                       TULSA                   ,$0,https://tulsa.craigslist.org/trp/d/broken-arrow-team-cdl-drivers-otr/7712632238.html,":""Pemberton Truck Lines, Inc."",""@type"":""Organization""",2024-01-30 07:41,"""validThrough"":""2024-02-29"",""@type"":""JobPosting"",""hiringOrganization"":""name"":""Pemberton Truck Lines, Inc."",""@type"":""Organization""},""title"":""CDL Driver"",""employmentType"":""FULL_TIME"",""description"":""Pemberton Truck Lines, needs a TEAM to haul freight in the Southeast and Midwest.<br>\n<br>\nApply Here: https://intelliapp2.driverapponline.com/c/pemberton?r=Craigslist<br>\n<br>\n$2,500 Sign On Bonus<br>\n<br>\nWe offer:<br>\n75 Cents Split per Mile<br>\nExcellent Home Time<br>\nExcellent Benefits - BCBS Health Insurance/Prescription Drug/Dental/Vision Coverage/401K<br>\nNo Touch Freight<br>\nOmni Tracs Communications with 24/7 Dispatch Support<br>\nMuch More<br>\n<br>\nWe Require:<br>\nClass A CDL<br>\nMinimum of 1 Year verifiable experience<br>\n<br>\nWe are committed to providing drivers the best job in the trucking industry. We truly want to be your last driving job.<br>\n<br>\nComplete our application by clicking here:<br>\n<br>\nApply Here: https://intelliapp2.driverapponline.com/c/pemberton?r=Craigslist<br>\n<br>\nFor more information call us at 800-621-5530<br>\n<br>\nVisit our Website: http://ptlapp.com/<br>\n"",""jobLocation"":""@type"":""Place"",""geo"":""longitude"":""-95.883300"",""@type"":""GeoCoordinates"",""latitude"":""35.942000""},""address"":""streetAddress"":"""",""@type"":""PostalAddress"",""addressCountry"":""US"",""addressRegion"":""OK"",""postalCode"":""74011"",""addressLocality"":""Broken Arrow""}},""@context"":""http://schema.org"",""datePosted"":""2024-01-30T13:41:25+0000""}"
80,Team CDL A Drivers OTR,                       Knoxville                   ,$0,https://chattanooga.craigslist.org/trp/d/knoxville-team-cdl-drivers-otr/7712632150.html,,2024-01-30 08:41,[]
81,"FLATBED CDL OWNER OPERATOR 🚚💲8,500  - 💲16,000 WEEKLY!",                       Miami Gardens                   ,$0,https://atlanta.craigslist.org/atl/trp/d/atlanta-flatbed-cdl-owner-operator/7712628756.html,":""PAM INTERNATIONAL INC""",2024-01-30 08:23,"""hiringOrganization"":""@type"":""Organization"",""name"":""PAM INTERNATIONAL INC""},""@type"":""JobPosting"",""description"":""<b>WELCOME to PAM INTERNATIONAL</b><br>\n<br>\nWe are an ever expanding company that has it's roots in Miami FL under the leadership of a team of seasoned professionals, with a wealth of experience in the transportation and logistics industry, and a great understanding of <b>WHAT YOUR NEEDS ARE.</b><br>\n<br>\nWe are looking for Owner Operators to collaborate with for <b>FLATBED LOADS</b> specifically, don't have a trailer? - Rent out a brand new 2024 Flatbed trailer from us!<br>\n<br>\nWe boast active partnerships with major industry players, making us a reliable and stable choice when it comes down to getting loads! <br>\nWhat sets us apart is our commitment to load availability around the clock.<br>\nRecognized as the premier choice for \""BEST LOGISTICS COMPANY\"" in the USA.<br>\n<br>\nWhat sets PAM INTERNATIONAL apart, you ask?<br>\n<br>\n<b>PAM INTERNATIONAL</b> is a FULL STACK COMPANY, this means that we also have our own brokerage so you <b>DON'T</b> have to depend on the SPOT MARKET and sit in your truck empty <b>EVER AGAIN!</b><br>\n<br>\n<b>What does PAM INTERNATIONAL offer? </b><br>\n<br>\n- 88% Gross (12% Commission)<br>\n- $3000 Sign up Bonus<br>\n- Personal Dispatch<br>\n- Flexible Work<br>\n- Dedicated Lanes<br>\n- Fuel Cards<br>\n- Pre Pass<br>\n- Plate Program<br>\n- 24/7 Support<br>\n- Work under our wing (MC)<br>\n- ELD<br>\n- Complete Transparency - We share rate confirmations<br>\n<br>\n<b>What are the requirements to sign on to PAM INTERNATIONAL INC?</b><br>\n<br>\n- At least 2 years of OTR experience<br>\n- Flatbed Equipment (Tarps, Chains, Binders, Protectors, Straps etc.)<br>\n- Clean Driving Record, minor violations excluded.<br>\n- No DUI / SAP program<br>\n<br>\nFor more information call us on <b>(773) 302-0366</b> and ask for <b>DAVID</b>!\n"",""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-30T13:23:53+0000"",""jobLocation"":""address"":""@type"":""PostalAddress"",""addressCountry"":""US"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30308"",""streetAddress"":""""},""geo"":""@type"":""GeoCoordinates"",""latitude"":""33.771800"",""longitude"":""-84.375700""},""@type"":""Place""},""validThrough"":""2024-02-29"",""@context"":""http://schema.org"",""title"":""Owner Operator""}"
82,Experienced OTR Dry Van and Reefer Drivers $1500 sign on bonus,                       Pittsburgh                   ,$0,https://pittsburgh.craigslist.org/trp/d/carnegie-experienced-otr-dry-van-and/7712473796.html,":""One World Trucking Inc"",""@type"":""Organization""",2024-01-29 16:18,"""employmentType"":""FULL_TIME"",""@type"":""JobPosting"",""title"":""OTR driver"",""jobLocation"":""geo"":""longitude"":""-80.091500"",""latitude"":""40.402900"",""@type"":""GeoCoordinates""},""address"":""@type"":""PostalAddress"",""postalCode"":""15106"",""addressCountry"":""US"",""streetAddress"":"""",""addressRegion"":""PA"",""addressLocality"":""Carnegie""},""@type"":""Place""},""datePosted"":""2024-01-29T21:18:28+0000"",""hiringOrganization"":""name"":""One World Trucking Inc"",""@type"":""Organization""},""@context"":""http://schema.org"",""validThrough"":""2024-02-28"",""description"":""Looking for reliable CDL-A DRIVERS<br>\n<br>\nSIGN ON BONUS: $1500<br>\n$500 - 30 DAYS<br>\n$500 - 6TH MONTH<br>\n$500 - 1 YEAR<br>\n<br>\nPAY $0.62CPM -DRY VAN - mostly drop and hook<br>\nPAY 30% RATE VALUE - REEFER<br>\n<br>\nRUNNING IN MIDWEST, CENTRAL, SOUTH, SOUTH-EAST, NORTH-EAST, WEST.<br>\n<br>\n<br>\nWE OFFER:<br>\n* EXCELLENT EQUIPMENT<br>\n<br>\n* EZ-PASS AND PRE-PASS<br>\n<br>\n* 3 weeks OTR 1 week home<br>\n<br>\n<br>\nREQUIREMENTS:<br>\n* 2 YRS DRIVING EXPERIENCE OTR<br>\n* GOOD COMMUNICATION<br>\n* NO MOVING VIOLATIONS OVER 15 MPH<br>\n* NO AT FAULT ACCIDENTS<br>\n<br>\nWe keep you moving!<br>\n<br>\nOne World Trucking INC<br>\nCompany based in Chicago, IL<br>\n""}"
83,CDL CLASS A OTR TOP PAY GREAT MILES GREAT EQUIPMENT APPLY NOW,"                       ROMULUS, MI                   ",$0,https://detroit.craigslist.org/wyn/trp/d/detroit-cdl-class-otr-top-pay-great/7712472283.html,":""UNIVERSAL TRANSPORT II LLC"",""@type"":""Organization""",2024-01-29 16:15,"""validThrough"":""2024-02-28"",""datePosted"":""2024-01-29T21:15:04+0000"",""@context"":""http://schema.org"",""title"":""CDL CLASS A"",""description"":""**JOIN THE TEAM TODAY**<br>\nAPPLY TODAY @ https://intelliapp.driverapponline.com/c/universaltrans?r=Craigslist<br>\n<br>\nAPPLY NOW!!! LOOKING FOR SOMEONE TO WORK OTR OUT 10-14 DAYS!!!<br>\nOTR DRIVER NEEDED!! OUT 10-14 DAYS <br>\n$2,500 SIGN ON BONUS<br>\n<br>\n-WE PAY ALL MILES LOADED / UNLOADED / BOBTAIL <br>\n- FAMILY OWNED AND OPERATED<br>\n- DRY VAN NO-TOUCH FREIGHT<br>\n- FLEET FROM 2020 TO 2024 TRUCKS<br>\n- 2020 TO 2024 TRAILERS<br>\n- SHOP ON SITE<br>\n- 100% NO BIG COMPANY B/S<br>\n<br>\nCOMPENSATION:<br>\n- NO TOUCH FREIGHT<br>\n- CASH ADVANCE<br>\n- WEEKLY PAY /DIRECT DEPOSIT OPTIONAL<br>\n- CLEAN INSPECTIONS WITH NO VIOLATIONS RECEIVE $$$$ BONUSES (LV1 $500, LV2 $250 LV3, $150)<br>\n- FUEL CARD/PRE-PASS<br>\n- RIDER POLICY - MAY HAVE A PASSENGER WITH YOU (18 yrs and older)<br>\n- 24 / 7 HIGHLY EXPERIENCED PERSONAL DISPATCH<br>\n- PAID VACATION: $700 TOTAL FOR 5 DAYS PAID ALL AT ONCE (ELIGIBLE AFTER 1 YEAR)<br>\n<br>\n* MINIMUM 2 YEARS VERIFIBLE DRIVING EXPERIENCE<br>\n* WE PAY ALL MILES<br>\n<br>\n2020- 2024 TRUCKS NEED EXPERIENCED DRIVERS<br>\nNEED TO HAVE A GOOD CELLPHONE FOR COMMUNICATION AND NEED TO BE ABLE TO RUN A FULL DRIVING SHIFT<br>\n"",""@type"":""JobPosting"",""hiringOrganization"":""name"":""UNIVERSAL TRANSPORT II LLC"",""@type"":""Organization""},""jobLocation"":""geo"":""longitude"":""-83.396600"",""latitude"":""42.222300"",""@type"":""GeoCoordinates""},""address"":""addressCountry"":""US"",""streetAddress"":"""",""postalCode"":""48242"",""addressRegion"":""MI"",""@type"":""PostalAddress"",""addressLocality"":""Detroit""},""@type"":""Place""},""employmentType"":""FULL_TIME""}"
84,Experienced Dry Van Drivers drop and hook-$1500 sign on bonus,                       Chicago                   ,$0,https://chicago.craigslist.org/chc/trp/d/chicago-experienced-dry-van-drivers/7712469521.html,":""One World Trucking Inc"",""@type"":""Organization""",2024-01-29 15:09,"""description"":""Looking for reliable CDL-A DRIVERS<br>\n<br>\nSIGN ON BONUS: $1500<br>\n$500 - 30 DAYS<br>\n$500 - 6TH MONTH<br>\n$500 - 1 YEAR<br>\n<br>\nPAY $0.62CPM <br>\n<br>\nRUNNING IN MIDWEST, CENTRAL, SOUTH, SOUTH-EAST, NORTH-EAST, WEST.<br>\n<br>\n<br>\nWE OFFER:<br>\n* EXCELLENT EQUIPMENT<br>\n<br>\n* EZ-PASS AND PRE-PASS<br>\n<br>\n* 3 weeks OTR 1 week home<br>\n<br>\n*Mostly drop and hook loads 70%/30%<br>\n<br>\nREQUIREMENTS:<br>\n* 2 YRS DRIVING EXPERIENCE OTR<br>\n* GOOD COMMUNICATION<br>\n* NO MOVING VIOLATIONS OVER 15 MPH<br>\n* NO AT FAULT ACCIDENTS<br>\n<br>\nWe keep you moving!<br>\n<br>\nOne World Trucking INC<br>\nCompany based in Chicago, IL<br>\n"",""validThrough"":""2024-02-28"",""title"":""OTR driver"",""datePosted"":""2024-01-29T21:09:26+0000"",""jobLocation"":""address"":""@type"":""PostalAddress"",""postalCode"":""60657"",""addressLocality"":""Chicago"",""addressCountry"":""US"",""streetAddress"":"""",""addressRegion"":""IL""},""geo"":""latitude"":""41.939900"",""longitude"":""-87.652800"",""@type"":""GeoCoordinates""},""@type"":""Place""},""hiringOrganization"":""name"":""One World Trucking Inc"",""@type"":""Organization""},""@context"":""http://schema.org"",""employmentType"":""FULL_TIME"",""@type"":""JobPosting""}"
85,Company Driver - Lease Purchase - O\O,                       Westmont                   ,$0,https://houston.craigslist.org/trp/d/houston-company-driver-lease-purchase-oo/7712465339.html,":""TRUXY EXPEDITED LLC"",""@type"":""Organization""",2024-01-29 15:00,"""employmentType"":""FULL_TIME"",""@type"":""JobPosting"",""title"":""Company driver and Lease purchase position"",""jobLocation"":""address"":""addressRegion"":""TX"",""streetAddress"":"""",""addressLocality"":""Houston"",""@type"":""PostalAddress"",""addressCountry"":""US"",""postalCode"":""77028""},""@type"":""Place"",""geo"":""latitude"":""29.813100"",""longitude"":""-95.309800"",""@type"":""GeoCoordinates""}},""hiringOrganization"":""name"":""TRUXY EXPEDITED LLC"",""@type"":""Organization""},""@context"":""http://schema.org"",""validThrough"":""2024-02-28"",""description"":""Truxy Expedited LLC is hiring Class A CDL Drivers for Company driver or Lease purchase postions. We offer newer equipment, steady miles and guaranteed pay.<br>\n    <br>\nDESCRIPTION:<br>\nLease purchase 2021 or newer trucks<br>\n$2000 + avg weekly <br>\nCompany drivers starting pay $0.65 Cpm up to $0.70 Cpm or Guaranteed miles option<br>\nSign on bonus $4000<br>\nSafety bonuses<br>\nDetention and layover pay<br>\nCash advances<br>\nWeekly pay direct deposit<br>\nSpecial offer for O\\O with many discounts and routes of your choice<br>\n       <br>\nEQUIPMENT:<br>\n 2021 or newer Freightliner Cascadias, Kenworth, Volvo<br>\n Automatic<br>\n Inverter<br>\n Fridge with freezer<br>\n Microwave<br>\nAPU's and TV's on new units only<br>\nPrePass<br>\nMINIMUM QUALIFICATIONS:<br>\nMinimum 24 months driving experience<br>\nNo more than 1 accident in the past 24 months<br>\nNo truck abandonment in the last 5 years<br>\nNo DUI or SAP <br>\n    <br>\nCall or text Brian (609) 435 - 0727<br>\nCall or text Nick (773) 620 - 5143<br>\n"",""datePosted"":""2024-01-29T21:00:47+0000""}"
